id_i,id_j,scie,sex,rep,age,grd,ses,dep,ctry
7614347,7600467,370.232,1,0,15.75,10,-0.5038,NA,BRA
7619785,7600467,491.883,1,0,15.833333333333334,10,-0.2444,NA,BRA
7606347,7600467,356.166,1,1,15.416666666666666,10,0,NA,BRA
7608988,7600467,416.545,1,1,15.916666666666666,9,-0.1826,NA,BRA
7605412,7600467,297.51,1,1,15.333333333333334,9,-0.1726,NA,BRA
7603379,7600467,334.756,0,0,15.833333333333334,10,-0.6648,NA,BRA
7620564,7600467,330.681,0,1,15.5,10,-1.1481,NA,BRA
7600245,7600467,444.427,0,1,15.166666666666666,10,-1.5335,NA,BRA
7619324,7600467,368.095,0,0,15.416666666666666,10,-0.8628,NA,BRA
7605678,7600467,500.781,1,0,15.416666666666666,11,-1.0559,NA,BRA
7610656,7600467,402.624,0,0,15.5,11,-1.2021,NA,BRA
7612711,7600467,552.584,0,0,15.166666666666666,11,-1.3666,NA,BRA
7628459,7600467,362.569,0,0,15.75,11,-1.6964,NA,BRA
7604437,7600467,541.581,0,0,15.666666666666666,11,-1.7109,NA,BRA
7612850,7600467,402.26,1,0,15.25,11,-0.9668,NA,BRA
7605139,7600467,318.809,1,0,15.5,11,0.9458,NA,BRA
7618108,7600468,377.051,0,1,16,9,-1.2589,0,BRA
7628336,7600468,230.186,1,1,15.75,9,-1.915,0,BRA
7600932,7600468,341.255,0,0,15.666666666666666,10,-1.5879,0,BRA
7626705,7600468,299.507,0,1,15.416666666666666,10,-1.6034,0,BRA
7625339,7600468,331.013,1,1,15.5,9,-0.4761,0,BRA
7620575,7600468,442.002,0,0,15.5,10,-1.6939,0,BRA
7624982,7600468,337.294,1,NA,15.75,8,-0.2493,0,BRA
7609064,7600468,407.763,0,1,15.333333333333334,10,-0.6313,0,BRA
7615786,7600468,408.597,1,0,15.666666666666666,10,-0.9891,0,BRA
7616802,7600468,345.809,1,0,15.583333333333334,10,-1.4948,0,BRA
7618318,7600468,330.378,1,1,15.833333333333334,10,-0.7486,0,BRA
7606781,7600468,344.672,1,NA,15.333333333333334,10,-1.6367,0,BRA
7612530,7600468,386.428,1,0,15.833333333333334,10,-1.7896,0,BRA
7625889,7600468,254.823,0,1,15.75,10,-0.7991,0,BRA
7628124,7600468,318.412,0,0,15.75,10,-0.5997,0,BRA
7601664,7600468,257.073,0,1,15.083333333333334,10,-1.8492,0,BRA
7609353,7600468,386.031,0,0,15.333333333333334,10,-1.9694,0,BRA
7629612,7600468,390.517,0,0,16,10,-1.0076,0,BRA
7605171,7600468,300.947,0,1,15.333333333333334,10,-0.8974,0,BRA
7613361,7600468,411.866,0,0,15.666666666666666,10,-2.0288,0,BRA
7615476,7600468,477.659,1,0,15.083333333333334,12,-1.0787,0,BRA
7623004,7600468,360.844,0,1,15.166666666666666,11,0.2162,0,BRA
7605283,7600468,321.676,0,1,15.5,11,-2.3175,0,BRA
7608313,7600468,423.271,0,0,15.75,11,-1.0785,0,BRA
7626519,7600468,465.183,0,0,15.416666666666666,11,0.8977,0,BRA
7609822,7600468,410.196,0,0,15.166666666666666,11,-2.8676,0,BRA
7620985,7600468,445.841,0,0,15.5,11,-1.4415,0,BRA
7612044,7600468,395.541,1,0,15.583333333333334,11,-1.0429,0,BRA
7612764,7600468,473.419,1,0,15.25,10,0.1857,0,BRA
7627969,7600468,384.747,1,0,16,10,0.6022,0,BRA
7614970,7600468,330.74,1,1,15.666666666666666,10,-1.3406,0,BRA
7629352,7600468,449.07,1,1,15.166666666666666,10,-1.3064,0,BRA
7620441,7600468,333.722,0,0,15.75,11,-1.2841,0,BRA
7606971,7600468,496.728,0,0,15.416666666666666,11,-1.2618,0,BRA
7629354,7600468,421.836,1,0,15.166666666666666,11,-1.0236,0,BRA
7602015,7600468,431.055,1,0,15.25,11,-0.6316,0,BRA
7618185,7600468,452.793,1,0,15.333333333333334,11,0.341,0,BRA
7622868,7600468,469.992,1,1,15.166666666666666,11,-0.4478,0,BRA
7616618,7600468,332.723,1,0,15.083333333333334,11,-1.0437,0,BRA
7607047,7600468,359.854,1,0,15.666666666666666,11,-1.3613,0,BRA
7625799,7600469,384.198,0,0,15.583333333333334,10,-0.7675,0,BRA
7612252,7600469,483.804,0,0,15.666666666666666,10,-0.1532,0,BRA
7602265,7600469,420.474,0,1,15.083333333333334,10,-1.7087,0,BRA
7606256,7600469,418.856,0,1,15.416666666666666,10,-2.5075,0,BRA
7618351,7600469,379.116,0,0,15.75,10,-1.4663,0,BRA
7620152,7600469,437.967,0,1,15.166666666666666,10,-1.2822,0,BRA
7620120,7600469,328.363,0,0,16,10,-0.3851,0,BRA
7625056,7600469,269.751,1,1,15.083333333333334,10,-0.3694,0,BRA
7623433,7600469,379.845,1,0,15.583333333333334,10,-0.4578,0,BRA
7611354,7600469,374.78,1,1,15.083333333333334,10,-0.6503,0,BRA
7621603,7600469,462.513,1,0,15.75,10,0.52,0,BRA
7617184,7600469,358.001,0,0,15.5,11,0.7453,0,BRA
7622946,7600469,448.868,0,0,15.25,11,-1.0382,0,BRA
7605563,7600469,362.214,0,0,15.666666666666666,11,-1.1511,0,BRA
7614701,7600469,372.065,0,0,15.833333333333334,10,-1.2216,0,BRA
7621887,7600469,418.277,0,1,15.25,10,-1.4133,0,BRA
7600017,7600469,367.536,1,0,16,10,-0.2976,0,BRA
7601351,7600469,464.085,1,1,15.25,10,-0.6997,0,BRA
7629138,7600469,570.184,1,0,15.833333333333334,10,0.6018,0,BRA
7603248,7600469,386.389,1,0,15.666666666666666,10,-0.8538,0,BRA
7624838,7600469,488.126,0,0,15.5,11,-0.3202,0,BRA
7614981,7600469,522.77,0,0,15.583333333333334,11,-0.0462,0,BRA
7617789,7600469,434.872,1,0,15.25,11,0.0262,0,BRA
7630086,7600469,530.304,1,0,15.583333333333334,11,-1.116,0,BRA
7628247,7600469,417.818,1,0,15.833333333333334,11,-0.4891,0,BRA
7613403,7600469,402.827,1,0,15.166666666666666,11,1.3531,0,BRA
7608853,7600469,530.465,1,0,15.583333333333334,11,0.1359,0,BRA
7627747,7600469,548.013,1,0,15.083333333333334,11,-0.6601,0,BRA
7609622,7600469,425.547,0,0,15.416666666666666,11,-0.9955,0,BRA
7619927,7600469,566.358,0,0,16,11,0.0025,0,BRA
7610001,7600469,532.377,0,0,15.5,11,1.0703,0,BRA
7626355,7600469,473.328,0,0,15.583333333333334,11,-0.2632,0,BRA
7619349,7600469,458.154,0,0,15.083333333333334,11,0.833,0,BRA
7610963,7600469,513.071,1,0,15.166666666666666,11,-1.5229,0,BRA
7606367,7600469,447.085,0,0,15.25,12,-0.7082,0,BRA
7608406,7600470,404.009,1,1,15.166666666666666,9,-2.7084,NA,BRA
7627379,7600470,372.301,0,1,15.5,10,-1.2844,NA,BRA
7624805,7600470,427.959,1,1,15.833333333333334,9,-1.3247,NA,BRA
7604278,7600470,481.037,1,1,15.5,9,-0.4574,NA,BRA
7613856,7600470,450.465,0,0,15.583333333333334,10,-2.5539,NA,BRA
7611969,7600470,461.976,0,0,15.916666666666666,10,-3.0675,NA,BRA
7619244,7600470,437.528,0,0,15.5,10,-1.8404,NA,BRA
7610791,7600470,422.004,0,0,15.666666666666666,10,-2.0696,NA,BRA
7622009,7600470,375.876,0,0,15.5,10,-1.986,NA,BRA
7624968,7600470,392.259,0,0,15.916666666666666,10,-2.0733,NA,BRA
7619100,7600470,370.923,0,0,15.416666666666666,10,-3.1601,NA,BRA
7622905,7600470,509.133,1,0,15.5,10,0.4631,NA,BRA
7606408,7600470,368.112,1,0,15.833333333333334,10,-2.3427,NA,BRA
7611839,7600470,428.144,1,0,15.5,10,-2.7443,NA,BRA
7622241,7600470,179.86,1,1,15.583333333333334,10,-2.7606,NA,BRA
7626345,7600470,441.985,1,0,16,10,-1.6851,NA,BRA
7619010,7600470,311.363,1,1,16,10,-0.6521,NA,BRA
7630056,7600470,339.676,1,0,15.666666666666666,10,-2.6493,NA,BRA
7603652,7600470,470.096,1,1,15.166666666666666,10,-0.2885,NA,BRA
7627598,7600470,495.819,0,0,15.916666666666666,10,-1.977,NA,BRA
7610716,7600470,398.838,0,1,16,10,-2.713,NA,BRA
7600830,7600470,361.015,1,1,15.416666666666666,8,-1.0627,NA,BRA
7614787,7600470,414.371,1,1,15.5,8,-2.567,NA,BRA
7620386,7600470,326.266,1,1,15.416666666666666,8,-3.3385,NA,BRA
7620407,7600470,345.486,0,NA,15.583333333333334,9,-2.9515,NA,BRA
7600948,7600470,300.887,0,1,15.666666666666666,9,-2.8949,NA,BRA
7621157,7600470,331.425,0,1,15.083333333333334,9,-1.2061,NA,BRA
7626033,7600470,326.422,1,1,15.5,9,-2.0761,NA,BRA
7623875,7600470,395.869,1,0,15.083333333333334,11,-2.2408,NA,BRA
7611599,7600470,394.302,1,0,15.25,11,-3.1499,NA,BRA
7613618,7600470,392.008,1,0,15.083333333333334,11,0.6239,NA,BRA
7624340,7600470,317.508,1,1,15.166666666666666,11,-0.7602,NA,BRA
7613557,7600470,457.523,1,0,15.75,10,-2.4926,NA,BRA
7601472,7600470,367.149,1,0,15.833333333333334,10,-0.7756,NA,BRA
7612548,7600470,382.952,1,1,15.333333333333334,10,-0.7975,NA,BRA
7606956,7600470,396.958,1,0,15.416666666666666,10,-1.2242,NA,BRA
7600181,7600470,422.219,1,0,15.333333333333334,11,-1.8311,NA,BRA
7617416,7600470,483.163,0,0,15.083333333333334,11,-1.0844,NA,BRA
7612648,7600470,462.603,1,0,15.416666666666666,11,-3.2104,NA,BRA
7600119,7600470,457.826,1,0,15.166666666666666,11,-2.0508,NA,BRA
7609922,7600471,481.629,0,0,15.833333333333334,11,0.6394,1,BRA
7612951,7600471,589.5,0,0,15.916666666666666,11,-0.6971,1,BRA
7606881,7600471,561.125,0,0,15.75,11,0.3317,1,BRA
7627344,7600471,635.813,0,0,15.166666666666666,11,1.2026,1,BRA
7608714,7600471,482.277,0,0,15.583333333333334,11,-0.9798,1,BRA
7615276,7600471,504.849,1,0,15.916666666666666,11,1.0878,1,BRA
7624014,7600471,483.488,0,0,15.666666666666666,11,0.8845,1,BRA
7619110,7600471,610.563,0,0,15.083333333333334,11,1.1266,1,BRA
7618113,7600471,513.64,0,0,15.416666666666666,11,1.2241,1,BRA
7619080,7600471,557.518,0,0,15.75,11,1.1038,1,BRA
7600157,7600471,619.031,0,0,15.916666666666666,11,0.2879,1,BRA
7600094,7600471,453.111,1,0,15.083333333333334,11,-0.9506,1,BRA
7628776,7600471,525.108,1,0,15.333333333333334,11,0.2337,1,BRA
7605639,7600471,623.861,1,0,15.5,11,-0.9967,1,BRA
7623542,7600471,492.057,1,0,15.666666666666666,11,0.9562,1,BRA
7626671,7600471,579.142,1,0,15.166666666666666,11,1.0916,1,BRA
7624079,7600471,481.34,1,0,15.583333333333334,11,-0.9406,1,BRA
7602832,7600471,393.37,1,0,15.5,11,-0.6616,1,BRA
7628753,7600471,441.84,1,1,15.75,9,0.9626,1,BRA
7621490,7600471,309.789,0,1,16,10,0.063,1,BRA
7618009,7600471,472.513,0,1,15.5,10,1.2211,1,BRA
7615192,7600471,557.279,1,0,15.75,10,-0.7401,1,BRA
7615322,7600471,532.913,0,0,15.25,11,0.6186,1,BRA
7614410,7600471,705.557,0,0,15.833333333333334,11,1.587,1,BRA
7619913,7600471,585.095,0,0,15.75,11,1.0025,1,BRA
7628925,7600471,608.005,0,0,15.583333333333334,11,1.2365,1,BRA
7615459,7600471,498.741,0,0,15.333333333333334,11,-0.1888,1,BRA
7630109,7600471,682.09,0,0,15.083333333333334,11,0.0024,1,BRA
7622477,7600471,657.242,1,0,15.083333333333334,11,0.7352,1,BRA
7624550,7600471,411.141,0,0,15.25,12,1.2608,1,BRA
7622522,7600471,597.495,0,0,15.083333333333334,12,1.0713,1,BRA
7605166,7600471,547.245,1,0,15.083333333333334,12,-0.3519,1,BRA
7625035,7600471,635.828,1,0,15.083333333333334,12,0.6549,1,BRA
7628388,7600471,542.076,1,0,15.416666666666666,11,1.432,1,BRA
7617939,7600471,493.614,1,0,15.333333333333334,11,0.916,1,BRA
7606860,7600471,464.937,1,0,15.583333333333334,11,0.411,1,BRA
7622497,7600471,527.488,1,0,15.333333333333334,11,-0.9684,1,BRA
7600478,7600471,640.452,1,0,15.166666666666666,11,-0.1591,1,BRA
7617404,7600471,639.839,1,0,15.916666666666666,11,0.705,1,BRA
7627970,7600472,423.031,0,1,15.916666666666666,9,0.2719,0,BRA
7619064,7600472,365.296,0,1,15.25,9,-1.1619,0,BRA
7615302,7600472,415.78,1,1,15.25,8,0.7768,0,BRA
7606490,7600472,387.47,1,1,15.5,8,-0.1834,0,BRA
7611069,7600472,411.604,1,1,15.833333333333334,8,-1.6436,0,BRA
7606363,7600472,387.62,1,1,15.75,8,-1.5445,0,BRA
7621481,7600472,398.699,0,1,15.583333333333334,9,-0.3855,0,BRA
7604454,7600472,379.911,0,1,15.75,7,-1.2137,0,BRA
7625493,7600472,340.006,1,1,16,7,-0.6758,0,BRA
7605187,7600472,441.303,1,1,15.75,9,-1.3164,0,BRA
7605362,7600472,475.656,1,NA,15.416666666666666,9,NA,0,BRA
7617802,7600472,200,1,1,15.666666666666666,9,-1.477,0,BRA
7602847,7600472,453,1,1,15.75,9,-1.4106,0,BRA
7618838,7600472,417.535,1,1,15.583333333333334,9,-1.6554,0,BRA
7611955,7600472,418.883,1,1,15.416666666666666,9,0.2792,0,BRA
7601872,7600472,263.463,1,1,15.666666666666666,9,-0.7514,0,BRA
7623128,7600472,534.187,1,1,15.333333333333334,9,-1.7858,0,BRA
7613073,7600472,331.637,1,0,15.75,9,-0.414,0,BRA
7624058,7600472,454.18,1,1,15.583333333333334,9,-2.3734,0,BRA
7624037,7600472,400.68,1,1,16,9,-2.3603,0,BRA
7615012,7600472,385.129,0,NA,15.75,8,NA,0,BRA
7600255,7600472,387.664,0,1,15.833333333333334,8,-0.3047,0,BRA
7612986,7600472,368.766,1,1,15.666666666666666,7,-0.6178,0,BRA
7620392,7600472,362.231,1,NA,15.666666666666666,7,-2.8353,0,BRA
7628005,7600472,396.155,1,NA,15.5,8,NA,0,BRA
7600587,7600472,362.16,0,1,15.166666666666666,8,-0.7371,0,BRA
7619901,7600472,416.141,1,1,15.75,8,-2.2949,0,BRA
7604949,7600473,467.112,0,0,15.916666666666666,10,-1.9206,0,BRA
7622786,7600473,331.496,0,0,15.75,10,-2.9259,0,BRA
7609059,7600473,469.982,0,0,15.666666666666666,11,1.7723,0,BRA
7623073,7600473,387.879,0,NA,15.166666666666666,11,NA,0,BRA
7604643,7600473,518.769,0,0,15.5,11,-0.5418,0,BRA
7618623,7600473,371.81,0,0,15.25,11,-1.3968,0,BRA
7616535,7600473,405.879,0,0,15.583333333333334,11,0.5923,0,BRA
7611982,7600473,377.12,0,0,16,11,-2.3954,0,BRA
7615261,7600473,395.563,0,0,15.75,11,-1.3057,0,BRA
7612007,7600473,426.53,0,0,15.083333333333334,11,-0.9716,0,BRA
7623024,7600473,398.429,0,0,15.5,11,-1.2764,0,BRA
7624769,7600473,512.268,0,0,15.5,11,-0.704,0,BRA
7601497,7600473,386.766,1,0,15.25,11,-1.0533,0,BRA
7623015,7600473,424.6,1,0,15.583333333333334,11,-1.3209,0,BRA
7601650,7600473,497.201,1,0,15.916666666666666,11,-2.0918,0,BRA
7616545,7600473,526.702,1,0,15.5,11,-1.3844,0,BRA
7606308,7600473,391.293,0,NA,15.666666666666666,10,NA,0,BRA
7617762,7600473,360.712,0,0,15.166666666666666,10,-2.9315,0,BRA
7623965,7600473,374.538,0,0,15.666666666666666,10,NA,0,BRA
7607985,7600473,438.036,0,NA,15.083333333333334,10,NA,0,BRA
7611618,7600473,386.925,0,0,15.666666666666666,10,-2.5057,0,BRA
7603006,7600473,443.406,1,NA,15.666666666666666,10,NA,0,BRA
7614409,7600473,332.573,0,0,15.666666666666666,10,-0.2096,0,BRA
7622419,7600473,386.467,0,0,15.666666666666666,10,0.5002,0,BRA
7624858,7600473,356.982,0,NA,15.833333333333334,10,NA,0,BRA
7621165,7600473,449.199,0,1,15.5,10,-2.0948,0,BRA
7614253,7600473,445.296,0,0,15.833333333333334,10,-0.9905,0,BRA
7605843,7600473,367.662,0,0,15.25,10,-1.2532,0,BRA
7601608,7600473,354.389,0,0,15.75,10,-2.8375,0,BRA
7623494,7600473,440.738,0,0,15.416666666666666,11,-1.556,0,BRA
7617529,7600473,331.669,1,1,15.083333333333334,10,-2.8091,0,BRA
7602325,7600473,374.986,1,0,16,10,-1.8962,0,BRA
7608800,7600473,386.278,1,0,15.25,10,NA,0,BRA
7608434,7600473,407.545,1,0,16,10,-0.6449,0,BRA
7612624,7600473,451.687,1,0,16,10,-0.8766,0,BRA
7622171,7600473,337.415,1,1,15.166666666666666,10,-1.2845,0,BRA
7616921,7600473,356.876,1,1,15.416666666666666,10,-0.9227,0,BRA
7606875,7600474,377.041,0,1,15.333333333333334,10,-2.1806,0,BRA
7602457,7600474,403.253,0,0,15.916666666666666,10,-1.3489,0,BRA
7612173,7600474,351.894,0,1,15.333333333333334,10,-1.1316,0,BRA
7627940,7600474,443.505,0,0,16,10,-1.2756,0,BRA
7623152,7600474,481.284,0,1,15.833333333333334,10,-1.0633,0,BRA
7604222,7600474,340.799,0,0,15.666666666666666,10,-2.0239,0,BRA
7613184,7600474,490.569,1,0,15.333333333333334,12,-1.1044,0,BRA
7610980,7600474,388.655,0,0,15.583333333333334,11,-1.794,0,BRA
7603431,7600474,412.879,0,0,15.333333333333334,11,-1.2193,0,BRA
7629374,7600474,392.279,0,0,15.583333333333334,11,0.4076,0,BRA
7622933,7600474,341.176,0,0,15.333333333333334,11,0.2656,0,BRA
7625462,7600474,473.496,0,0,15.833333333333334,11,-1.4741,0,BRA
7604591,7600474,387.175,0,0,15.666666666666666,10,-2.4584,0,BRA
7620619,7600474,409.158,1,1,15.583333333333334,10,-0.8435,0,BRA
7610709,7600474,391.412,1,0,16,10,-1.8773,0,BRA
7620089,7600474,427.044,1,0,15.5,10,-0.2188,0,BRA
7620511,7600474,459.888,1,0,15.166666666666666,10,-0.9565,0,BRA
7613773,7600474,320.528,1,NA,15.833333333333334,10,-0.897,0,BRA
7629395,7600474,367.686,1,1,15.916666666666666,10,-1.2962,0,BRA
7621768,7600474,522.122,1,0,15.666666666666666,10,-0.7721,0,BRA
7625708,7600474,544.52,1,0,15.583333333333334,11,-0.9229,0,BRA
7621009,7600474,486.063,0,0,15.5,11,-1.0707,0,BRA
7621950,7600474,433.586,1,0,15.083333333333334,11,-1.4478,0,BRA
7614768,7600474,412.691,1,0,15.666666666666666,11,-2.1441,0,BRA
7605269,7600474,425.291,0,0,15.25,12,-0.8477,0,BRA
7621596,7600474,500.905,1,0,15.583333333333334,11,0.1845,0,BRA
7616134,7600474,345.187,1,0,15.333333333333334,11,-2.9994,0,BRA
7602038,7600474,496.031,0,0,15.25,12,-1.1597,0,BRA
7629581,7600475,250.714,0,1,16,7,-4.1134,0,BRA
7615663,7600475,277.443,0,NA,15.666666666666666,7,NA,0,BRA
7601694,7600475,262.475,0,1,15.583333333333334,7,-1.9602,0,BRA
7624485,7600475,237.493,1,1,15.916666666666666,7,-2.1392,0,BRA
7604106,7600475,261.312,1,1,15.166666666666666,7,0.1115,0,BRA
7624175,7600475,329.191,1,1,15.833333333333334,8,-1.7273,0,BRA
7606079,7600475,242.128,1,1,15.916666666666666,8,-2.7633,0,BRA
7613806,7600475,292.548,0,NA,15.75,9,NA,0,BRA
7625387,7600475,252.739,0,1,15.833333333333334,9,-1.8128,0,BRA
7627492,7600475,286.77,0,NA,15.583333333333334,9,NA,0,BRA
7628318,7600475,303.577,0,1,15.833333333333334,8,1.2343,0,BRA
7617218,7600475,272.749,0,0,15.5,8,-3.084,0,BRA
7629234,7600475,268.307,0,1,15.833333333333334,8,0.082,0,BRA
7621524,7600475,229.806,0,1,15.833333333333334,8,-2.1572,0,BRA
7627683,7600475,359.388,1,NA,15.416666666666666,8,NA,0,BRA
7625563,7600475,392.484,1,1,15.583333333333334,8,-1.5456,0,BRA
7611479,7600475,290.352,1,NA,16,8,NA,0,BRA
7612324,7600475,392.604,1,NA,16,8,-0.8822,0,BRA
7619856,7600475,332.214,0,1,16,9,-0.9327,0,BRA
7600461,7600475,361.515,1,1,15.666666666666666,9,-1.6752,0,BRA
7604672,7600475,262.007,1,1,16,9,-0.3912,0,BRA
7616210,7600475,337.07,0,1,15.416666666666666,9,0.352,0,BRA
7608835,7600475,405.472,1,1,15.166666666666666,9,-0.6058,0,BRA
7620365,7600476,556.355,0,0,15.666666666666666,10,-2.4284,0,BRA
7626407,7600476,415.626,0,1,15.166666666666666,10,-2.5118,0,BRA
7628164,7600476,306.561,0,0,15.583333333333334,10,-2.6091,0,BRA
7627644,7600476,344.789,0,1,15.166666666666666,10,-2.569,0,BRA
7629643,7600476,350.176,0,1,15.583333333333334,10,-2.2265,0,BRA
7618152,7600476,450.563,1,0,15.75,10,0.1591,0,BRA
7621686,7600476,363.158,0,1,15.166666666666666,10,-3.1075,0,BRA
7618337,7600476,411.333,0,0,15.583333333333334,11,-2.8692,0,BRA
7607998,7600476,550.551,0,0,16,11,-2.5562,0,BRA
7603614,7600476,351.739,1,1,15.583333333333334,11,-2.4474,0,BRA
7610028,7600476,357.003,1,0,15.083333333333334,11,-2.5037,0,BRA
7603484,7600476,289.919,0,0,15.25,12,-3.3908,0,BRA
7610387,7600476,282.521,0,1,15.666666666666666,9,-1.9391,0,BRA
7603791,7600476,346.165,1,1,15.583333333333334,9,-2.9884,0,BRA
7605147,7600476,292.809,1,1,15.75,9,-3.2221,0,BRA
7620496,7600476,413.94,1,1,16,10,-1.6795,0,BRA
7626485,7600476,442.138,0,0,15.583333333333334,11,-3.1661,0,BRA
7604667,7600476,347.589,0,0,15.416666666666666,11,-0.354,0,BRA
7607656,7600476,447.166,0,0,16,11,-3.3773,0,BRA
7621282,7600476,332.687,0,0,15.25,11,-1.626,0,BRA
7624314,7600476,256.661,1,1,15.666666666666666,7,-1.0826,0,BRA
7607215,7600476,258.129,1,0,15.583333333333334,7,-1.6276,0,BRA
7623434,7600476,303.657,1,1,15.833333333333334,7,-2.6799,0,BRA
7622079,7600476,321.109,0,1,15.916666666666666,8,-0.8683,0,BRA
7627002,7600476,325.86,1,1,15.833333333333334,8,0.6266,0,BRA
7613023,7600476,338.201,1,NA,15.583333333333334,9,-0.8898,0,BRA
7619291,7600476,389.87,1,0,15.833333333333334,9,-0.1499,0,BRA
7616208,7600476,238.469,1,1,15.5,9,-1.1016,0,BRA
7601112,7600476,458.726,1,1,15.416666666666666,9,-0.9967,0,BRA
7626087,7600476,329.161,0,0,16,10,-3.0206,0,BRA
7609112,7600476,298.226,0,1,15.333333333333334,10,-1.657,0,BRA
7606592,7600476,388.226,0,1,15.666666666666666,10,-0.854,0,BRA
7624780,7600477,307.12,1,1,15.75,7,-1.6678,0,BRA
7613976,7600477,398.919,0,1,15.333333333333334,7,-0.6006,0,BRA
7606369,7600477,285.221,0,1,15.25,7,-1.076,0,BRA
7608154,7600477,422.79,0,0,15.25,11,0.133,0,BRA
7602497,7600477,480.973,1,0,15.166666666666666,11,-3.4945,0,BRA
7630207,7600477,354.559,1,0,15.166666666666666,11,-0.6012,0,BRA
7606908,7600477,447.799,0,1,16,10,-2.9824,0,BRA
7622182,7600477,369.736,1,1,15.583333333333334,10,-0.6885,0,BRA
7603020,7600477,367.563,1,1,15.083333333333334,10,-1.2704,0,BRA
7623042,7600477,360.499,1,0,15.916666666666666,10,-1.8057,0,BRA
7622433,7600477,276.396,1,1,15.25,7,0.7376,0,BRA
7610345,7600477,366.336,1,1,15.833333333333334,7,-0.5976,0,BRA
7629172,7600477,343.749,0,1,15.833333333333334,8,-1.2477,0,BRA
7612185,7600477,341.086,0,0,16,10,0.3874,0,BRA
7616284,7600477,326.855,0,0,15.916666666666666,10,-4.3116,0,BRA
7623270,7600477,368.516,0,0,15.5,10,-3.0222,0,BRA
7611906,7600477,308.281,0,1,15.75,10,-1.5347,0,BRA
7621704,7600477,339.748,0,0,15.583333333333334,10,-1.3327,0,BRA
7630126,7600477,437.673,0,0,15.583333333333334,10,-0.2381,0,BRA
7620546,7600477,300.611,1,1,15.416666666666666,10,0.2695,0,BRA
7621400,7600477,353.986,1,0,16,10,-2.6427,0,BRA
7601652,7600477,367.984,1,0,15.916666666666666,10,-0.8598,0,BRA
7608542,7600477,315.202,1,0,15.583333333333334,10,-1.9714,0,BRA
7614084,7600477,480.66,1,0,16,10,-2.047,0,BRA
7617900,7600477,370.695,1,1,15.166666666666666,10,0.0436,0,BRA
7614505,7600477,379.721,0,0,15.333333333333334,11,0.4285,0,BRA
7603573,7600477,485.08,0,0,15.5,11,-2.5891,0,BRA
7618151,7600478,453.303,0,1,15.666666666666666,9,-1.8283,0,BRA
7627291,7600478,366.43,0,1,15.583333333333334,9,-0.5487,0,BRA
7623438,7600478,379.98,1,1,16,9,-2.3085,0,BRA
7605518,7600478,412.122,0,1,15.666666666666666,10,NA,0,BRA
7610416,7600478,471.252,0,0,15.75,11,-1.5212,0,BRA
7602291,7600478,431.792,0,0,15.25,11,0.2861,0,BRA
7608305,7600478,519.223,0,1,15.333333333333334,11,0.862,0,BRA
7607608,7600478,547.124,0,0,15.416666666666666,11,-1.898,0,BRA
7626013,7600478,334.214,0,0,15.75,11,-0.184,0,BRA
7610701,7600478,436.293,0,1,15.833333333333334,10,0.6094,0,BRA
7605909,7600478,349.539,0,1,16,10,-1.8905,0,BRA
7614178,7600478,364.092,0,1,15.666666666666666,10,-0.5861,0,BRA
7600542,7600478,418.207,0,1,15.083333333333334,10,-0.6728,0,BRA
7606994,7600478,335.784,1,1,15.083333333333334,10,-1.7558,0,BRA
7614514,7600478,302.223,1,1,15.333333333333334,10,-0.9662,0,BRA
7616969,7600478,347.469,1,1,15.666666666666666,10,-1.5926,0,BRA
7611346,7600478,365.254,1,NA,15.083333333333334,10,-0.6702,0,BRA
7622921,7600478,390.875,1,0,15.333333333333334,11,-0.986,0,BRA
7613405,7600478,423.879,1,0,15.833333333333334,11,-2.3318,0,BRA
7623253,7600478,356.71,1,0,15.583333333333334,11,-0.1279,0,BRA
7629974,7600478,408.338,1,1,15.166666666666666,11,-1.0398,0,BRA
7606690,7600478,306.682,1,0,15.916666666666666,11,-1.2749,0,BRA
7609444,7600478,526.22,1,0,15.833333333333334,11,-1.3329,0,BRA
7621365,7600478,393.179,0,0,15.916666666666666,11,-0.9274,0,BRA
7609793,7600478,443.049,0,0,15.833333333333334,11,-2.5646,0,BRA
7603523,7600478,464.51,1,0,15.666666666666666,11,-0.0197,0,BRA
7608609,7600478,339.336,1,0,15.666666666666666,11,-2.3694,0,BRA
7626753,7600478,440.371,1,0,15.166666666666666,11,-1.7702,0,BRA
7609249,7600478,359.081,1,0,15.5,11,-1.9618,0,BRA
7604740,7600478,422.701,1,0,15.583333333333334,11,-1.0365,0,BRA
7623927,7600478,370.732,1,0,15.25,12,-0.1526,0,BRA
7606946,7600478,373.606,1,0,15.583333333333334,11,-2.6695,0,BRA
7605917,7600478,365.903,1,0,15.583333333333334,11,-1.2176,0,BRA
7622476,7600478,375.745,1,1,15.416666666666666,11,0.2777,0,BRA
7622737,7600478,407.15,1,0,15.75,11,-1.7431,0,BRA
7617911,7600478,389.965,0,0,15.166666666666666,12,-0.931,0,BRA
7626156,7600478,391.412,0,0,15.083333333333334,12,-0.2937,0,BRA
7612425,7600478,339.799,1,1,15.083333333333334,12,-0.4167,0,BRA
7602383,7600479,436.52,0,1,15.916666666666666,10,0.1258,1,BRA
7623683,7600479,473.188,1,1,15.666666666666666,10,-0.143,1,BRA
7622758,7600479,458.662,0,1,16,10,0.8047,1,BRA
